id,clave_sat,state_id/id,name
cfd_mx.res_country_state_ciudad_08MIC,08,MIC,Sahuayo de Morelos
cfd_mx.res_country_state_ciudad_08MOR,08,MOR,Tlaquiltenango
cfd_mx.res_country_state_ciudad_08NAY,08,NAY,Villa Hidalgo (El Nuevo)
cfd_mx.res_country_state_ciudad_08NLE,08,NLE,Ciudad Sabinas Hidalgo
cfd_mx.res_country_state_ciudad_08OAX,08,OAX,Puerto Escondido
cfd_mx.res_country_state_ciudad_08PUE,08,PUE,San Pedro Cholula
cfd_mx.res_country_state_ciudad_08ROO,08,ROO,Bacalar
cfd_mx.res_country_state_ciudad_08SIN,08,SIN,Quila
cfd_mx.res_country_state_ciudad_08SLP,08,SLP,Salinas de Hidalgo
cfd_mx.res_country_state_ciudad_08SON,08,SON,Huatabampo
cfd_mx.res_country_state_ciudad_08TAB,08,TAB,Tenosique de Pino Suárez
cfd_mx.res_country_state_ciudad_08TAM,08,TAM,Ciudad Río Bravo
cfd_mx.res_country_state_ciudad_08VER,08,VER,Tres Valles
cfd_mx.res_country_state_ciudad_08ZAC,08,ZAC,Villa Hidalgo
cfd_mx.res_country_state_ciudad_09AGU,09,AGU,Cosío
cfd_mx.res_country_state_ciudad_09BCS,09,BCS,Villa Alberto Andrés Alvarado Arámburo
cfd_mx.res_country_state_ciudad_09CAM,09,CAM,Hecelchakán
cfd_mx.res_country_state_ciudad_09COA,09,COA,Nueva Rosita
cfd_mx.res_country_state_ciudad_09CHH,09,CHH,Madera
cfd_mx.res_country_state_ciudad_09CHP,09,CHP,Arriaga
cfd_mx.res_country_state_ciudad_09DIF,09,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_09DUR,09,DUR,Nombre de Dios
cfd_mx.res_country_state_ciudad_09GRO,09,GRO,San Jerónimo de Juárez
cfd_mx.res_country_state_ciudad_09GUA,09,GUA,Salamanca
cfd_mx.res_country_state_ciudad_09HID,09,HID,Tlaxcoapan
cfd_mx.res_country_state_ciudad_09JAL,09,JAL,Tlaquepaque
cfd_mx.res_country_state_ciudad_09MEX,09,MEX,Naucalpan de Juárez
cfd_mx.res_country_state_ciudad_09MIC,09,MIC,Uruapan
cfd_mx.res_country_state_ciudad_09NAY,09,NAY,Ruiz
cfd_mx.res_country_state_ciudad_09NLE,09,NLE,San Nicolás de los Garza
cfd_mx.res_country_state_ciudad_09OAX,09,OAX,Río Grande o Piedra Parada
cfd_mx.res_country_state_ciudad_09PUE,09,PUE,Huauchinango
cfd_mx.res_country_state_ciudad_09SIN,09,SIN,Ahome
cfd_mx.res_country_state_ciudad_09SLP,09,SLP,Cárdenas
cfd_mx.res_country_state_ciudad_09SON,09,SON,Navojoa
cfd_mx.res_country_state_ciudad_09TAB,09,TAB,Teapa
cfd_mx.res_country_state_ciudad_09TAM,09,TAM,San Fernando
cfd_mx.res_country_state_ciudad_09VER,09,VER,Jáltipan de Morelos
cfd_mx.res_country_state_ciudad_09ZAC,09,ZAC,Villanueva
cfd_mx.res_country_state_ciudad_10BCS,10,BCS,San Ignacio
cfd_mx.res_country_state_ciudad_10COA,10,COA,San Pedro
cfd_mx.res_country_state_ciudad_10CHH,10,CHH,Colonia Anáhuac
cfd_mx.res_country_state_ciudad_10CHP,10,CHP,Palenque
cfd_mx.res_country_state_ciudad_10DIF,10,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_10DUR,10,DUR,Vicente Guerrero
cfd_mx.res_country_state_ciudad_10GRO,10,GRO,Ciudad Apaxtla de Castrejón
cfd_mx.res_country_state_ciudad_10GUA,10,GUA,San Francisco del Rincón
cfd_mx.res_country_state_ciudad_10HID,10,HID,Tizayuca
cfd_mx.res_country_state_ciudad_10JAL,10,JAL,Zapopan
cfd_mx.res_country_state_ciudad_10MEX,10,MEX,Ciudad Nezahualcoyotl
cfd_mx.res_country_state_ciudad_10MIC,10,MIC,Zacapu
cfd_mx.res_country_state_ciudad_10NAY,10,NAY,San Blas
cfd_mx.res_country_state_ciudad_10NLE,10,NLE,Ciudad Santa Catarina
cfd_mx.res_country_state_ciudad_10PUE,10,PUE,Acatlán de Osorio
cfd_mx.res_country_state_ciudad_10SIN,10,SIN,Higuera de Zaragoza
cfd_mx.res_country_state_ciudad_10SLP,10,SLP,Cerritos
cfd_mx.res_country_state_ciudad_10SON,10,SON,Heroica Nogales
cfd_mx.res_country_state_ciudad_10TAB,10,TAB,Paraíso
cfd_mx.res_country_state_ciudad_10TAM,10,TAM,Tampico
cfd_mx.res_country_state_ciudad_10VER,10,VER,Xalapa-Enríquez
cfd_mx.res_country_state_ciudad_10ZAC,10,ZAC,Villa de Cos
cfd_mx.res_country_state_ciudad_11BCS,11,BCS,Guerrero Negro
cfd_mx.res_country_state_ciudad_11CAM,11,CAM,Pomuch
cfd_mx.res_country_state_ciudad_11COA,11,COA,Torreón
cfd_mx.res_country_state_ciudad_11CHH,11,CHH,Juan Aldama
cfd_mx.res_country_state_ciudad_11CHP,11,CHP,Ocosingo
cfd_mx.res_country_state_ciudad_11DIF,11,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_11DUR,11,DUR,El Salto
cfd_mx.res_country_state_ciudad_11GRO,11,GRO,Ciudad Altamirano
cfd_mx.res_country_state_ciudad_11GUA,11,GUA,Silao
cfd_mx.res_country_state_ciudad_11HID,11,HID,Santiago Tulantepec
cfd_mx.res_country_state_ciudad_11JAL,11,JAL,Tlajomulco de Zúñiga
cfd_mx.res_country_state_ciudad_11MEX,11,MEX,Villa Nicolás Romero
cfd_mx.res_country_state_ciudad_11MIC,11,MIC,Zamora de Hidalgo
cfd_mx.res_country_state_ciudad_11NAY,11,NAY,Ixtlán del Río
cfd_mx.res_country_state_ciudad_11NLE,11,NLE,Doctor Arroyo
cfd_mx.res_country_state_ciudad_11OAX,11,OAX,Santiago Suchilquitongo
cfd_mx.res_country_state_ciudad_11PUE,11,PUE,Cuautlancingo
cfd_mx.res_country_state_ciudad_11SIN,11,SIN,Choix
cfd_mx.res_country_state_ciudad_11SLP,11,SLP,Tamuin
cfd_mx.res_country_state_ciudad_11SON,11,SON,Puerto Peñasco
cfd_mx.res_country_state_ciudad_11TAB,11,TAB,Frontera
cfd_mx.res_country_state_ciudad_11TAM,11,TAM,Ciudad Victoria
cfd_mx.res_country_state_ciudad_11VER,11,VER,Minatitlán
cfd_mx.res_country_state_ciudad_11ZAC,11,ZAC,Nochistlán de Mejía
cfd_mx.res_country_state_ciudad_12BCS,12,BCS,Santa Rosalía
cfd_mx.res_country_state_ciudad_12COA,12,COA,Castaños
cfd_mx.res_country_state_ciudad_12CHH,12,CHH,José Mariano Jiménez
cfd_mx.res_country_state_ciudad_12CHP,12,CHP,Tonalá
cfd_mx.res_country_state_ciudad_12DIF,12,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_12DUR,12,DUR,Santa María del Oro
cfd_mx.res_country_state_ciudad_12GRO,12,GRO,Buenavista de Cuellar
cfd_mx.res_country_state_ciudad_12GUA,12,GUA,Jerécuaro
cfd_mx.res_country_state_ciudad_12HID,12,HID,Ixmiquilpan
cfd_mx.res_country_state_ciudad_12JAL,12,JAL,Tonalá
cfd_mx.res_country_state_ciudad_12MEX,12,MEX,Tecamac de Felipe Villanueva
cfd_mx.res_country_state_ciudad_12MIC,12,MIC,Heroica Zitácuaro
cfd_mx.res_country_state_ciudad_12NAY,12,NAY,Bucerías
cfd_mx.res_country_state_ciudad_12NLE,12,NLE,Ciénega de Flores
cfd_mx.res_country_state_ciudad_12OAX,12,OAX,San Felipe Jalapa de Díaz
cfd_mx.res_country_state_ciudad_12PUE,12,PUE,Tepeaca
cfd_mx.res_country_state_ciudad_12SIN,12,SIN,Villa Unión
cfd_mx.res_country_state_ciudad_12SLP,12,SLP,Tamasopo
cfd_mx.res_country_state_ciudad_12SON,12,SON,Heroica Ciudad de Cananea
cfd_mx.res_country_state_ciudad_12TAB,12,TAB,Cunduacán
cfd_mx.res_country_state_ciudad_12TAM,12,TAM,González
